SSXL-ext Live LOC Report
Generated (UTC): 2025-11-11 02:37:41
Generated (Epoch Seconds): 1762828662
Root Directories: .\rust, .\SSXL_engine_tester
Target Extensions: rs, gd, gdc, toml, md

------------------------------------------------------
 FILE LOC | Relative File Path
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasOcclusionShaderRD\1a96e185127c69dd7854dc31c275b848df6164172b41caef221afab6680d9591
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasOcclusionShaderRD\b7c6440c6c7d2224192ef0fbc85b45990aa9dc11976ef82ff0116fb2a08209a2
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasOcclusionShaderRD\ef633ccd16b3f7e0877646862585243b87c111ee5eb168aec488113b40b6fd79
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasSdfShaderRD\090df65894fc9749fd4a204b7af5e3c2afac56b49bf30dfd1a5ddd6d6ff3153d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasSdfShaderRD\4ae1c8f9d33cbc7968cd8c803da5f7e62b213192c33781ba7538d1843007db50
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasSdfShaderRD\735ce0e76ca57e40e27de25ffcbe489294f3da6f4bf2dcdfb68fd514ba1af91d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasSdfShaderRD\b3e316d1407edc4f6129f60166a2b0ca02c1e0988960c05373a957c26f3b598c
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasShaderRD\a2cfcf9f053af4fc8907e2e02321be356017f897d373a8fc4e506688c5692aa1
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasShaderRD\c7ff4eb5b3f3e4d3bb4562de215d83830982afff4b321ba39458b945f0da3f0e
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasShaderRD\cd9fb5203b24f3e35b09eb77f82c971b9657376e04a80f7679d6736c80d571e4
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CanvasShaderRD\e7b17ec4355ae6960cd5e830867fe5ab9d4e79978916b0314010e86dd56ba262
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyShaderRD\54057a1ecd5519407a6714fdba0b9feee1644a017b3f53c02c1881dd9e1416e5
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyShaderRD\6515f89367d4289b3c0d63201bdf6f5b0a3366df4932a3fc920c63f4a0db1257
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyShaderRD\ab28315412a3dede7744b14fc38c5af7ecfa8d2f45b3a59d3f112ac9db88865d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyShaderRD\ce07b023f8b0519f2b6f58cd831b049cb19ffbf8063342f00fddb562e59eaadf
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyToFbShaderRD\7c4705d7748852ef31e1be92dc4a428ca0d1bf54d9c5b2449769996e154ff0f6
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyToFbShaderRD\8daff24fe2afaa4cbf26897d5238ddce01373e4680b12619ccf95c8d95609d66
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyToFbShaderRD\995ac01596c2937d10564dabf00c5b1c8066e582daa10010c347102097bd1df3
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CopyToFbShaderRD\aa55495457cdd89cf3d82a332f062928bbcbd6100369dbb60448f01432299f97
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapDownsamplerRasterShaderRD\244b898c610e087a38dafda522b3bb5bc555a66fe2bdfff62f17065a1c8ebdc9
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapDownsamplerRasterShaderRD\2d0fa0df5a53621c6a9353c8c1501e96bd5f7c9fc6ecf9748a28229929366c80
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapDownsamplerRasterShaderRD\34c9afdc7c014bd5c8b66f62a690afde69848c40a7c6cd9250859d7f34a16177
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapDownsamplerRasterShaderRD\e1dce320a33f2fd2cd28d2ba4a10eadcfa6c78a16f39cc5e061772d0992061ea
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapFilterRasterShaderRD\0e45c9bc36412e5f30c3b9b90facb46040216f36c9996009c03d4a94dc2c5524
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapFilterRasterShaderRD\6c7f10899d7333ce9b061f5be33dcbb01c11d396bc893752347302f2f887687d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapFilterRasterShaderRD\8211fef24fba1aa865262f820ef1a559cbbfe1613f1b611c744cc4f2aeff2acd
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapFilterRasterShaderRD\99035975a23f988a27a978f86a93ef5ce5181e0282ecab49ec4898793ab06c87
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapRoughnessRasterShaderRD\0b49cd101ca7dc7934297d2905f852535a372f5e90d44c40e0c9a75c1b5ac7f8
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapRoughnessRasterShaderRD\609960dc2a3650675ed4807fda39c6b99eab671ac083f26c3ab7830581633a9c
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapRoughnessRasterShaderRD\89d5ab42d725abbae71f65e2a3cb92a120cd27f9187037d540c307cee59b5c59
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubemapRoughnessRasterShaderRD\8c02d8ac016e8682cf25965d424b3b7ac85dcc4707260bb5713eb58554dc053c
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubeToDpShaderRD\08b3f83754dc1646fb07b7fe8cf8becda1de789a4cdf09cfed7e67c22a1a674e
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubeToDpShaderRD\74fa7b2e6030d8ff4983cced87bc68e8774c8437bbdbe7d89d30a6c8ea2bebe0
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubeToDpShaderRD\a7208e5be3eefa92045c463d6493553ab2e5077e88712c50250ec7ec33cc5ca3
        0 LOC | SSXL_engine_tester\.godot\shader_cache\CubeToDpShaderRD\d4b0045a9e7e884c439a17dd2e625e9697174d68ea1a43669c038c90664300f0
        0 LOC | SSXL_engine_tester\.godot\shader_cache\LuminanceReduceRasterShaderRD\8490cbba62ab0a98ecc247fd244d298d3ef90c7e4a399a1fb9464e45139ff691
        0 LOC | SSXL_engine_tester\.godot\shader_cache\LuminanceReduceRasterShaderRD\927b3f4fc6daa57ea424f491ac5bb384afc2db460008dfcb3c0f819a6399a13f
        0 LOC | SSXL_engine_tester\.godot\shader_cache\LuminanceReduceRasterShaderRD\a86708d272ea41e0f964bf1c58f90bbe2eb5f16cc7f44dd299062edf37e3d35e
        0 LOC | SSXL_engine_tester\.godot\shader_cache\LuminanceReduceRasterShaderRD\d31ded72f4b44a44a13cecd75a75cc1d475eacab2efe254c1cf475072fb9e150
        0 LOC | SSXL_engine_tester\.godot\shader_cache\MotionVectorsShaderRD\490cb5fc5538ff581051aa7573ce8f0acc70a7115d676eeca98a80881f02491e
        0 LOC | SSXL_engine_tester\.godot\shader_cache\MotionVectorsShaderRD\635f42fa2d15440d09253a4df0402ada4a3ce83ef0c5433c38f49eccecc0ecf6
        0 LOC | SSXL_engine_tester\.godot\shader_cache\MotionVectorsShaderRD\9701f92c2b3f16a896b0694e4e5042258bb5838755e75b5fc439fb935a4c9df2
        0 LOC | SSXL_engine_tester\.godot\shader_cache\MotionVectorsShaderRD\c7d9693345bf383af9fc108f8d2bcd0d3a5059ade5c1d3ae1a690653e713388f
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesCopyShaderRD\060d969ae023884a0cbb94ffc49b8b6c0fe156125e5a026b2a80ef0213c860ad
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesCopyShaderRD\853acf68cd95d40a337ae8e82171280453b17e3962789cc0fa66e23098b4c851
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesCopyShaderRD\96496f25b6dff544042b6bc1cfa0e257457e60b23fdfbb7738034cc9ac8bf781
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesCopyShaderRD\cd24cc25328e35c72625b1694ec2767e884205ff4ac1391e03e9ee8428aaf4fe
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesShaderRD\347d8d695c373af99e6909f90a51710fd61d9d4f03e6f1b576409facb22c577d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesShaderRD\437da8569de68ab919f828adfea7b33874c55b807ea5b0a9cba426aeaa01b468
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesShaderRD\e25e4cd9f8bef4433fcd488eebdbabe4ea7c3854b31f92f95cf594683ca733b7
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ParticlesShaderRD\ef721661af680a87d98ce6ff170ae4d3c34a99358ccd6253501189158a9c0913
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ResolveRasterShaderRD\3a5cf16ef9ece12e8627a144fbd95ddffb4450391fb972002c836a7fc6e15c98
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ResolveRasterShaderRD\fdf3dcb5dc1a58e3d026ea8a76bee3a128fd0071ca14577ce839e2f846f65c2d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\0277710761ce573e7720b9d77341cd197bbc5e8d778743948e9835dccfcde66e
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\0ae92f11e32349b7561b45b5189a02661dabba452505d68c5db55749c0be8759
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\133d45feefd4d6d0f4f73f18db5ace83980451aaec53ad15a8c5b0cf5c80acbc
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\2968a81e3dc72160bcf1e97cf101e12f1092e566ba60c26b9504d7236e349bd6
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\3a5b1d4f97784f62365a5c5c638744055e54093ff6551626869ed1eccce6873c
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\6122e9bba57522bd86fde7ed4ec3b7685d71b1c0fd506a93e0999ffb98db296d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\75b9b79188f5f91132bc51ecd2ddefa4777f225084e5ec79bcdb524a68b98d1d
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\811a2e4223099a191a8086f9ae03ba42630b60d43564dcbb807a017506349057
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\81b2988190b84d022d0e7078856f6e03a3e6666c8ae55b7af936d419fb994fcf
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\9121cb88ee1c530c13da37f1defa3d26fbd48f58135094bf17d50733967c6e32
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\9d6cad217c08722abcced43a0303a0028480fab4c75bcaaf4bd509972c8450b2
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\b4508d873101e94404b5d38a7bae9be9e1b9ae687ffa146cb63363e3eca1c3de
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\b4efd794f2c8c68f74f8512e8811ec20459e2bcd344119e2fc2494491ef01f9b
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\dd909905e100d2a6687a0ef94e30c3ad78354ea922c04989fc1532c1d0d9c175
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\e4150a73a73aa80b882d5891e3268c650898e814a911deb70c93241767fef9b8
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SceneForwardMobileShaderRD\eadbd019f2608cf43029c2fc4279195f50d8dc1ed3e7652c85ea75abb48ff642
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ShadowFrustumShaderRD\2ff92cb124320cba29de6156dbc2a23bfbafde9437e75d4aa075da501dbeb1c7
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ShadowFrustumShaderRD\483fdf5bec607d25aa6d4f48d84afdf1115c44184d01917fc83a12fcbec3e291
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ShadowFrustumShaderRD\6bc73b358958ab47820da6e162e6f52017edc3d9c5f566aef50a0baf7a43b580
        0 LOC | SSXL_engine_tester\.godot\shader_cache\ShadowFrustumShaderRD\6c71ecb3f9778e3a582003fa2a002eb05808264714b51528b877603b60d566d4
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkeletonShaderRD\003ea4725382f051a99deb167035ceb67e941109bf97b44b6fc0c0f077f5c565
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkeletonShaderRD\338eaf7c91a64b2b0c841d4330a7be21c9e07afe2d8fd7e04f5a48f6c6ebd397
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkeletonShaderRD\937f15aab58a30220dfff9e1e57572e4043e7a015b4ac646ae0bde759405b66f
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkeletonShaderRD\c9d9eb774cfa8dc15e750ad34b04e1c02d1fa69696cb1efe2a4fe41e92792601
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkyShaderRD\202f4f37d430d8c05c2862f9e27bc8565ab6891025e9348fd1acbee815fbaa48
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkyShaderRD\53f73f15d6d4dff9932978509cacc54c8ccb21d8543c515262d00427a309c36a
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkyShaderRD\a9f86a6778595096e980fe5217e4465487a0a679fa9526d4a2e81f745d154beb
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SkyShaderRD\b7d266f7bb57327805c3010e60ec0b26fb10d0005dafa876dc5707da2d3cfc99
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaBlendingShaderRD\1e58c4bc987660974f0db013d8fa75885430693d61e7fa24404bb15fa40c8c18
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaBlendingShaderRD\5a677f23b1e6a88d0553053e9adb3617b4644a2f361770cabca2ecbb9058d2aa
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaBlendingShaderRD\c456b8528224b9ca0b5ba25330ac7ab32ec9431db3ed91f780f57aec5fb46fa6
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaBlendingShaderRD\d78ab175bdc9fc0896cae2b555fcbd69bb9c3662f37f4c905b0399d5a3972318
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaEdgeDetectionShaderRD\5ccf1fdb01b9bcd6053f622129fddf9b80b87f35e55e202db5998c67f97a3bc7
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaEdgeDetectionShaderRD\9f859e28f279c2023b067a396cc676913a9312de1139c6e92df21c3d8394e048
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaEdgeDetectionShaderRD\a7a277645460be7a411a4bc4bfc7165fc069e9c8333b2115efed5c1900349f45
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaEdgeDetectionShaderRD\d16ca7acfe362e9855cae344d8e319be8554c4f5b78e90b8bfd6d4425dc64efa
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaWeightCalculationShaderRD\38c403b349941a90fcef48bf6d9d5f7180097305974993a157771f5840e53d48
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaWeightCalculationShaderRD\51ab03d77b510b0f4dff0a222449c78f8ea31a02e22e5763d239a7656893fd90
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaWeightCalculationShaderRD\a3a4d8accf47ba03dff00850632f15f08d38fa961c2aac3d216d7e36e121261c
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SmaaWeightCalculationShaderRD\b927c8fb39950b03705271541b9fcb7c493af1db1f945f1fe879cde128039ca7
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SortShaderRD\14b8bfb1cebb335218a9731a273a5d8a8d221df9222c1a8909b79fc635f4f971
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SortShaderRD\44aa2eb3b51d81d2475f05ecd34c84f7e4de13d22b2c8705bff63ecb1b155e83
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SortShaderRD\8d0a2af8537061423f1444b545521843e143ffcca380945aa71b43b87e272031
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SortShaderRD\e3569cb510d4d20f66ac5642590debf369eabd97ac79005a0f2bc585a8fef8b6
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SpecularMergeShaderRD\1a7bba5face1f06eb194955c815eaf7e3c1a17b88801ca1c851a6bcf41bd5835
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SpecularMergeShaderRD\1d14657f0d33e922b776a19edfc0dea6c1760b8b4aea9732dc93a2de37370cf7
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SpecularMergeShaderRD\4eabce50264675cd29f15ad608d0d2329e9c20cfcb94d67a50235848c657eced
        0 LOC | SSXL_engine_tester\.godot\shader_cache\SpecularMergeShaderRD\936c8e2d6f46d594cf4546fc8ebaec5391010250bcec983f880e7a5b117bb96b
        0 LOC | SSXL_engine_tester\.godot\shader_cache\TonemapShaderRD\141ca482ad62836b23d95815a70eddc80284764b1ca43d7ff2ede5ab6fbe59c8
        0 LOC | SSXL_engine_tester\.godot\shader_cache\TonemapShaderRD\37d2f979270966edafdd2bf120a70db3371bba1b3f66e6c0f52c2d436bb15346
        0 LOC | SSXL_engine_tester\.godot\shader_cache\TonemapShaderRD\620865f9d425f9fe8fd28203e10fbfa2ccee3118be4d229d9a59ea78b1ff6988
        0 LOC | SSXL_engine_tester\.godot\shader_cache\TonemapShaderRD\7bd5b0f31d0a3f5ac616f47549a2e1d832566d2ddd4f210648cf4e3912d9e58f
        0 LOC | SSXL_engine_tester\.godot\shader_cache\VrsShaderRD\049d00514dcf56994662d7a54f90acb69ac0bcadcbde54ab859c6d26dba9a6ad
        0 LOC | SSXL_engine_tester\.godot\shader_cache\VrsShaderRD\120fc066caf56440b52425f59c57b1c43d32031edc764e0b728094ad0b8b22f6
        0 LOC | SSXL_engine_tester\.godot\shader_cache\VrsShaderRD\a1c441211cae010b6086cc1197f473f31ad47573670e3aaedc5f68288e838596
        0 LOC | SSXL_engine_tester\.godot\shader_cache\VrsShaderRD\b12054036a9ac2debf1467c644cab9d3ebd6383c59c82bf72c7275150afd44d1
        0 LOC | SSXL_engine_tester\addons\S2O_godot_plugin
        0 LOC | SSXL_engine_tester\addons\S2O_godot_plugin\bin
       21 LOC | SSXL_engine_tester\addons\S2O_godot_plugin\Aetherion.gd
       31 LOC | SSXL_engine_tester\addons\S2O_godot_plugin\S2O_plugin.gd
       21 LOC | SSXL_engine_tester\addons\S2O_godot_plugin\SSXL.gd
      109 LOC | SSXL_engine_tester\root_scripts\cameras.gd
        1 LOC | SSXL_engine_tester\root_scripts\camera_2.gd
      118 LOC | SSXL_engine_tester\root_scripts\controlpanelanimation.gd
      182 LOC | SSXL_engine_tester\root_scripts\controlpanelgenlogic.gd
       68 LOC | SSXL_engine_tester\root_scripts\controlpanelsignalhandler.gd
      121 LOC | SSXL_engine_tester\root_scripts\controlpaneluisetup.gd
      155 LOC | SSXL_engine_tester\root_scripts\controlpanelutility.gd
      133 LOC | SSXL_engine_tester\root_scripts\control_panel.gd
       37 LOC | SSXL_engine_tester\root_scripts\engine_monitor.gd
       22 LOC | SSXL_engine_tester\root_scripts\init.gd
        1 LOC | SSXL_engine_tester\root_scripts\logger.gd
       70 LOC | SSXL_engine_tester\root_scripts\main.gd
      100 LOC | SSXL_engine_tester\root_scripts\main1.gd
       22 LOC | SSXL_engine_tester\root_scripts\root.gd
       10 LOC | SSXL_engine_tester\root_scripts\scenescanner.gd
        5 LOC | SSXL_engine_tester\root_scripts\tester.gd
       23 LOC | SSXL_engine_tester\test_scripts\control_panel.gd
       72 LOC | SSXL_engine_tester\test_scripts\test_ffi_data.gd
------------------------------------------------------
 TOTAL LOC | 540518
------------------------------------------------------
